Date (LT),Hour,NowCast Conc.,Conc. Unit,AQI,AQI Category,QC Name,Covid,D
23/03/2020 00:00,0,50.2,ug/m3,137,Unhealthy for Sensitive Groups,Valid,3,Ma
23/03/2020 01:00,1,64.6,ug/m3,156,Unhealthy,Valid,3,Ma
23/03/2020 02:00,2,81.3,ug/m3,164,Unhealthy,Valid,3,Ma
23/03/2020 03:00,3,89.6,ug/m3,169,Unhealthy,Valid,3,Ma
23/03/2020 04:00,4,88.3,ug/m3,168,Unhealthy,Valid,3,Ma
23/03/2020 05:00,5,75.1,ug/m3,161,Unhealthy,Valid,3,Ma
23/03/2020 06:00,6,69,ug/m3,158,Unhealthy,Valid,3,Ma
23/03/2020 07:00,7,84.5,ug/m3,166,Unhealthy,Valid,3,Ma
23/03/2020 08:00,8,82.2,ug/m3,165,Unhealthy,Valid,3,Ma
23/03/2020 09:00,9,67.1,ug/m3,157,Unhealthy,Valid,3,Ma
23/03/2020 10:00,10,67.5,ug/m3,157,Unhealthy,Valid,3,Ma
23/03/2020 11:00,11,52.2,ug/m3,142,Unhealthy for Sensitive Groups,Valid,3,Ma
23/03/2020 12:00,12,48.6,ug/m3,133,Unhealthy for Sensitive Groups,Valid,3,Ma
23/03/2020 13:00,13,52.3,ug/m3,142,Unhealthy for Sensitive Groups,Valid,3,Ma
23/03/2020 14:00,14,53.1,ug/m3,144,Unhealthy for Sensitive Groups,Valid,3,Ma
23/03/2020 15:00,15,48,ug/m3,132,Unhealthy for Sensitive Groups,Valid,3,Ma
23/03/2020 16:00,16,48,ug/m3,132,Unhealthy for Sensitive Groups,Valid,3,Ma
23/03/2020 17:00,17,51.5,ug/m3,140,Unhealthy for Sensitive Groups,Valid,3,Ma
23/03/2020 18:00,18,62.2,ug/m3,154,Unhealthy,Valid,3,Ma
23/03/2020 19:00,19,74.1,ug/m3,161,Unhealthy,Valid,3,Ma
23/03/2020 20:00,20,89,ug/m3,168,Unhealthy,Valid,3,Ma
23/03/2020 21:00,21,100.5,ug/m3,174,Unhealthy,Valid,3,Ma
23/03/2020 22:00,22,120.2,ug/m3,184,Unhealthy,Valid,3,Ma
23/03/2020 23:00,23,127.1,ug/m3,188,Unhealthy,Valid,3,Ma
24/03/2020 00:00,0,121,ug/m3,185,Unhealthy,Valid,3,Ma
24/03/2020 01:00,1,119.5,ug/m3,184,Unhealthy,Valid,3,Ma
24/03/2020 02:00,2,156.7,ug/m3,207,Very Unhealthy,Valid,3,Ma
24/03/2020 03:00,3,193.9,ug/m3,244,Very Unhealthy,Valid,3,Ma
24/03/2020 04:00,4,212.9,ug/m3,263,Very Unhealthy,Valid,3,Ma
24/03/2020 05:00,5,231,ug/m3,281,Very Unhealthy,Valid,3,Ma
24/03/2020 06:00,6,239,ug/m3,289,Very Unhealthy,Valid,3,Ma
24/03/2020 07:00,7,221,ug/m3,271,Very Unhealthy,Valid,3,Ma
24/03/2020 08:00,8,219,ug/m3,269,Very Unhealthy,Valid,3,Ma
24/03/2020 09:00,9,158.5,ug/m3,209,Very Unhealthy,Valid,3,Ma
24/03/2020 10:00,10,111.2,ug/m3,180,Unhealthy,Valid,3,Ma
24/03/2020 11:00,11,88.1,ug/m3,168,Unhealthy,Valid,3,Ma
24/03/2020 12:00,12,76,ug/m3,162,Unhealthy,Valid,3,Ma
24/03/2020 13:00,13,70.5,ug/m3,159,Unhealthy,Valid,3,Ma
24/03/2020 14:00,14,68.7,ug/m3,158,Unhealthy,Valid,3,Ma
24/03/2020 15:00,15,72.3,ug/m3,160,Unhealthy,Valid,3,Ma
24/03/2020 16:00,16,74.1,ug/m3,161,Unhealthy,Valid,3,Ma
24/03/2020 17:00,17,75.5,ug/m3,161,Unhealthy,Valid,3,Ma
24/03/2020 18:00,18,78.7,ug/m3,163,Unhealthy,Valid,3,Ma
24/03/2020 19:00,19,85.8,ug/m3,167,Unhealthy,Valid,3,Ma
24/03/2020 20:00,20,105.5,ug/m3,177,Unhealthy,Valid,3,Ma
24/03/2020 21:00,21,105.2,ug/m3,177,Unhealthy,Valid,3,Ma
24/03/2020 22:00,22,108,ug/m3,178,Unhealthy,Valid,3,Ma
24/03/2020 23:00,23,133.6,ug/m3,191,Unhealthy,Valid,3,Ma
25/03/2020 00:00,0,180.3,ug/m3,231,Very Unhealthy,Valid,3,Ma
25/03/2020 01:00,1,201.1,ug/m3,251,Very Unhealthy,Valid,3,Ma
25/03/2020 02:00,2,222.6,ug/m3,272,Very Unhealthy,Valid,3,Ma
25/03/2020 03:00,3,186.8,ug/m3,237,Very Unhealthy,Valid,3,Ma
25/03/2020 04:00,4,179.4,ug/m3,230,Very Unhealthy,Valid,3,Ma
25/03/2020 05:00,5,160.7,ug/m3,211,Very Unhealthy,Valid,3,Ma
25/03/2020 06:00,6,150.8,ug/m3,201,Very Unhealthy,Valid,3,Ma
25/03/2020 07:00,7,168.9,ug/m3,219,Very Unhealthy,Valid,3,Ma
25/03/2020 08:00,8,244.4,ug/m3,294,Very Unhealthy,Valid,3,Ma
25/03/2020 09:00,9,232.2,ug/m3,282,Very Unhealthy,Valid,3,Ma
25/03/2020 10:00,10,172.6,ug/m3,223,Very Unhealthy,Valid,3,Ma
25/03/2020 11:00,11,134.8,ug/m3,192,Unhealthy,Valid,3,Ma
25/03/2020 12:00,12,101.8,ug/m3,175,Unhealthy,Valid,3,Ma
25/03/2020 13:00,13,87.9,ug/m3,168,Unhealthy,Valid,3,Ma
25/03/2020 14:00,14,70.9,ug/m3,159,Unhealthy,Valid,3,Ma
25/03/2020 15:00,15,63.9,ug/m3,155,Unhealthy,Valid,3,Ma
25/03/2020 16:00,16,59.9,ug/m3,153,Unhealthy,Valid,3,Ma
25/03/2020 17:00,17,61.9,ug/m3,154,Unhealthy,Valid,3,Ma
25/03/2020 18:00,18,64.9,ug/m3,156,Unhealthy,Valid,3,Ma
25/03/2020 19:00,19,73.9,ug/m3,161,Unhealthy,Valid,3,Ma
25/03/2020 20:00,20,84.4,ug/m3,166,Unhealthy,Valid,3,Ma
25/03/2020 21:00,21,102.7,ug/m3,175,Unhealthy,Valid,3,Ma
25/03/2020 22:00,22,135.8,ug/m3,192,Unhealthy,Valid,3,Ma
25/03/2020 23:00,23,151.9,ug/m3,202,Very Unhealthy,Valid,3,Ma
26/03/2020 00:00,0,165.4,ug/m3,216,Very Unhealthy,Valid,3,Ma
26/03/2020 01:00,1,174.2,ug/m3,224,Very Unhealthy,Valid,3,Ma
26/03/2020 02:00,2,182.6,ug/m3,233,Very Unhealthy,Valid,3,Ma
26/03/2020 03:00,3,217.8,ug/m3,268,Very Unhealthy,Valid,3,Ma
26/03/2020 04:00,4,242.4,ug/m3,292,Very Unhealthy,Valid,3,Ma
26/03/2020 05:00,5,236.2,ug/m3,286,Very Unhealthy,Valid,3,Ma
26/03/2020 06:00,6,240.1,ug/m3,290,Very Unhealthy,Valid,3,Ma
26/03/2020 07:00,7,172,ug/m3,222,Very Unhealthy,Valid,3,Ma
26/03/2020 08:00,8,135.5,ug/m3,192,Unhealthy,Valid,3,Ma
26/03/2020 09:00,9,119.2,ug/m3,184,Unhealthy,Valid,3,Ma
26/03/2020 10:00,10,99.6,ug/m3,174,Unhealthy,Valid,3,Ma
26/03/2020 11:00,11,82.7,ug/m3,165,Unhealthy,Valid,3,Ma
26/03/2020 12:00,12,68.8,ug/m3,158,Unhealthy,Valid,3,Ma
26/03/2020 13:00,13,65.9,ug/m3,156,Unhealthy,Valid,3,Ma
26/03/2020 14:00,14,62.4,ug/m3,155,Unhealthy,Valid,3,Ma
26/03/2020 15:00,15,64.7,ug/m3,156,Unhealthy,Valid,3,Ma
26/03/2020 16:00,16,62.3,ug/m3,155,Unhealthy,Valid,3,Ma
26/03/2020 17:00,17,57.1,ug/m3,152,Unhealthy,Valid,3,Ma
26/03/2020 18:00,18,81.5,ug/m3,164,Unhealthy,Valid,3,Ma
26/03/2020 19:00,19,108.2,ug/m3,178,Unhealthy,Valid,3,Ma
26/03/2020 20:00,20,143.6,ug/m3,196,Unhealthy,Valid,3,Ma
26/03/2020 21:00,21,153.8,ug/m3,204,Very Unhealthy,Valid,3,Ma
26/03/2020 22:00,22,150.9,ug/m3,201,Very Unhealthy,Valid,3,Ma
26/03/2020 23:00,23,140.4,ug/m3,195,Unhealthy,Valid,3,Ma
27/03/2020 00:00,0,188.2,ug/m3,238,Very Unhealthy,Valid,3,Ma
27/03/2020 01:00,1,231.1,ug/m3,281,Very Unhealthy,Valid,3,Ma
27/03/2020 02:00,2,253.6,ug/m3,304,Hazardous,Valid,3,Ma
27/03/2020 03:00,3,201.8,ug/m3,252,Very Unhealthy,Valid,3,Ma
27/03/2020 04:00,4,155.9,ug/m3,206,Very Unhealthy,Valid,3,Ma
27/03/2020 05:00,5,122.4,ug/m3,186,Unhealthy,Valid,3,Ma
27/03/2020 06:00,6,92.7,ug/m3,170,Unhealthy,Valid,3,Ma
27/03/2020 07:00,7,84.3,ug/m3,166,Unhealthy,Valid,3,Ma
27/03/2020 08:00,8,101.6,ug/m3,175,Unhealthy,Valid,3,Ma
27/03/2020 09:00,9,152.8,ug/m3,203,Very Unhealthy,Valid,3,Ma
27/03/2020 10:00,10,105.9,ug/m3,177,Unhealthy,Valid,3,Ma
27/03/2020 11:00,11,73.9,ug/m3,161,Unhealthy,Valid,3,Ma
27/03/2020 12:00,12,52.9,ug/m3,144,Unhealthy for Sensitive Groups,Valid,3,Ma
27/03/2020 13:00,13,44.4,ug/m3,123,Unhealthy for Sensitive Groups,Valid,3,Ma
27/03/2020 14:00,14,36.6,ug/m3,104,Unhealthy for Sensitive Groups,Valid,3,Ma
27/03/2020 15:00,15,34.3,ug/m3,98,Moderate,Valid,3,Ma
27/03/2020 16:00,16,32.6,ug/m3,94,Moderate,Valid,3,Ma
27/03/2020 17:00,17,34.8,ug/m3,99,Moderate,Valid,3,Ma
27/03/2020 18:00,18,41.9,ug/m3,117,Unhealthy for Sensitive Groups,Valid,3,Ma
27/03/2020 19:00,19,50.9,ug/m3,139,Unhealthy for Sensitive Groups,Valid,3,Ma
27/03/2020 20:00,20,61.4,ug/m3,154,Unhealthy,Valid,3,Ma
27/03/2020 21:00,21,74.7,ug/m3,161,Unhealthy,Valid,3,Ma
27/03/2020 22:00,22,98.3,ug/m3,173,Unhealthy,Valid,3,Ma
27/03/2020 23:00,23,100.6,ug/m3,174,Unhealthy,Valid,3,Ma
28/03/2020 00:00,0,108.3,ug/m3,178,Unhealthy,Valid,3,Ma
28/03/2020 01:00,1,125.1,ug/m3,187,Unhealthy,Valid,3,Ma
28/03/2020 02:00,2,137.6,ug/m3,193,Unhealthy,Valid,3,Ma
28/03/2020 03:00,3,143.8,ug/m3,197,Unhealthy,Valid,3,Ma
28/03/2020 04:00,4,139.4,ug/m3,194,Unhealthy,Valid,3,Ma
28/03/2020 05:00,5,134.2,ug/m3,192,Unhealthy,Valid,3,Ma
28/03/2020 06:00,6,144.1,ug/m3,197,Unhealthy,Valid,3,Ma
28/03/2020 07:00,7,119.5,ug/m3,184,Unhealthy,Valid,3,Ma
28/03/2020 08:00,8,94.2,ug/m3,171,Unhealthy,Valid,3,Ma
28/03/2020 09:00,9,73.6,ug/m3,160,Unhealthy,Valid,3,Ma
28/03/2020 10:00,10,67.3,ug/m3,157,Unhealthy,Valid,3,Ma
28/03/2020 11:00,11,57.6,ug/m3,152,Unhealthy,Valid,3,Ma
28/03/2020 12:00,12,45.3,ug/m3,125,Unhealthy for Sensitive Groups,Valid,3,Ma
28/03/2020 13:00,13,38.6,ug/m3,109,Unhealthy for Sensitive Groups,Valid,3,Ma
28/03/2020 14:00,14,39.3,ug/m3,110,Unhealthy for Sensitive Groups,Valid,3,Ma
28/03/2020 15:00,15,39.1,ug/m3,110,Unhealthy for Sensitive Groups,Valid,3,Ma
28/03/2020 16:00,16,38,ug/m3,107,Unhealthy for Sensitive Groups,Valid,3,Ma
28/03/2020 17:00,17,41,ug/m3,115,Unhealthy for Sensitive Groups,Valid,3,Ma
28/03/2020 18:00,18,46.4,ug/m3,128,Unhealthy for Sensitive Groups,Valid,3,Ma
28/03/2020 19:00,19,52.2,ug/m3,142,Unhealthy for Sensitive Groups,Valid,3,Ma
28/03/2020 20:00,20,61.1,ug/m3,154,Unhealthy,Valid,3,Ma
28/03/2020 21:00,21,58,ug/m3,152,Unhealthy,Valid,3,Ma
28/03/2020 22:00,22,57.5,ug/m3,152,Unhealthy,Valid,3,Ma
28/03/2020 23:00,23,57.7,ug/m3,152,Unhealthy,Valid,3,Ma
29/03/2020 00:00,0,56.8,ug/m3,152,Unhealthy,Valid,3,Ma
29/03/2020 01:00,1,71.4,ug/m3,159,Unhealthy,Valid,3,Ma
29/03/2020 02:00,2,75.7,ug/m3,161,Unhealthy,Valid,3,Ma
29/03/2020 03:00,3,79.8,ug/m3,164,Unhealthy,Valid,3,Ma
29/03/2020 04:00,4,81.7,ug/m3,165,Unhealthy,Valid,3,Ma
29/03/2020 05:00,5,76.1,ug/m3,162,Unhealthy,Valid,3,Ma
29/03/2020 06:00,6,70.5,ug/m3,159,Unhealthy,Valid,3,Ma
29/03/2020 07:00,7,63.6,ug/m3,155,Unhealthy,Valid,3,Ma
29/03/2020 08:00,8,49.3,ug/m3,135,Unhealthy for Sensitive Groups,Valid,3,Ma
29/03/2020 09:00,9,35.1,ug/m3,99,Moderate,Valid,3,Ma
29/03/2020 10:00,10,30,ug/m3,89,Moderate,Valid,3,Ma
29/03/2020 11:00,11,26.5,ug/m3,81,Moderate,Valid,3,Ma
29/03/2020 12:00,12,26.2,ug/m3,81,Moderate,Valid,3,Ma
29/03/2020 13:00,13,28.1,ug/m3,85,Moderate,Valid,3,Ma
29/03/2020 14:00,14,28,ug/m3,84,Moderate,Valid,3,Ma
29/03/2020 15:00,15,25.5,ug/m3,79,Moderate,Valid,3,Ma
29/03/2020 16:00,16,24.7,ug/m3,77,Moderate,Valid,3,Ma
29/03/2020 17:00,17,23.8,ug/m3,76,Moderate,Valid,3,Ma
29/03/2020 18:00,18,27.4,ug/m3,83,Moderate,Valid,3,Ma
29/03/2020 19:00,19,42.7,ug/m3,119,Unhealthy for Sensitive Groups,Valid,3,Ma
29/03/2020 20:00,20,54.8,ug/m3,149,Unhealthy for Sensitive Groups,Valid,3,Ma
29/03/2020 21:00,21,57.9,ug/m3,152,Unhealthy,Valid,3,Ma
29/03/2020 22:00,22,57.4,ug/m3,152,Unhealthy,Valid,3,Ma
29/03/2020 23:00,23,57.7,ug/m3,152,Unhealthy,Valid,3,Ma
30/03/2020 00:00,0,58.3,ug/m3,152,Unhealthy,Valid,3,Ma
30/03/2020 01:00,1,60.1,ug/m3,153,Unhealthy,Valid,3,Ma
30/03/2020 02:00,2,55.5,ug/m3,151,Unhealthy,Valid,3,Ma
30/03/2020 03:00,3,53.3,ug/m3,145,Unhealthy for Sensitive Groups,Valid,3,Ma
30/03/2020 04:00,4,60.6,ug/m3,154,Unhealthy,Valid,3,Ma
30/03/2020 05:00,5,64.8,ug/m3,156,Unhealthy,Valid,3,Ma
30/03/2020 06:00,6,62.8,ug/m3,155,Unhealthy,Valid,3,Ma
30/03/2020 07:00,7,61.8,ug/m3,154,Unhealthy,Valid,3,Ma
30/03/2020 08:00,8,54.9,ug/m3,149,Unhealthy for Sensitive Groups,Valid,3,Ma
30/03/2020 09:00,9,53,ug/m3,144,Unhealthy for Sensitive Groups,Valid,3,Ma
30/03/2020 10:00,10,34.6,ug/m3,98,Moderate,Valid,3,Ma
30/03/2020 11:00,11,24.8,ug/m3,78,Moderate,Valid,3,Ma
30/03/2020 12:00,12,19.4,ug/m3,66,Moderate,Valid,3,Ma
30/03/2020 13:00,13,20.1,ug/m3,68,Moderate,Valid,3,Ma
30/03/2020 14:00,14,20,ug/m3,68,Moderate,Valid,3,Ma
30/03/2020 15:00,15,20,ug/m3,68,Moderate,Valid,3,Ma
30/03/2020 16:00,16,22.5,ug/m3,73,Moderate,Valid,3,Ma
30/03/2020 17:00,17,27.2,ug/m3,83,Moderate,Valid,3,Ma
30/03/2020 18:00,18,31.1,ug/m3,91,Moderate,Valid,3,Ma
30/03/2020 19:00,19,45.5,ug/m3,126,Unhealthy for Sensitive Groups,Valid,3,Ma
30/03/2020 20:00,20,57.7,ug/m3,152,Unhealthy,Valid,3,Ma
30/03/2020 21:00,21,69.3,ug/m3,158,Unhealthy,Valid,3,Ma
30/03/2020 22:00,22,68.2,ug/m3,158,Unhealthy,Valid,3,Ma
30/03/2020 23:00,23,73.1,ug/m3,160,Unhealthy,Valid,3,Ma
31/03/2020 00:00,0,83.5,ug/m3,165,Unhealthy,Valid,3,Ma
31/03/2020 01:00,1,76.2,ug/m3,162,Unhealthy,Valid,3,Ma
31/03/2020 02:00,2,84.1,ug/m3,166,Unhealthy,Valid,3,Ma
31/03/2020 03:00,3,122.5,ug/m3,186,Unhealthy,Valid,3,Ma
31/03/2020 04:00,4,124.8,ug/m3,187,Unhealthy,Valid,3,Ma
31/03/2020 05:00,5,123.4,ug/m3,186,Unhealthy,Valid,3,Ma
31/03/2020 06:00,6,136.2,ug/m3,193,Unhealthy,Valid,3,Ma
31/03/2020 07:00,7,148.1,ug/m3,199,Unhealthy,Valid,3,Ma
31/03/2020 08:00,8,136,ug/m3,193,Unhealthy,Valid,3,Ma
31/03/2020 09:00,9,124.5,ug/m3,187,Unhealthy,Valid,3,Ma
31/03/2020 10:00,10,83.7,ug/m3,166,Unhealthy,Valid,3,Ma
31/03/2020 11:00,11,76.8,ug/m3,162,Unhealthy,Valid,3,Ma
31/03/2020 12:00,12,73.4,ug/m3,160,Unhealthy,Valid,3,Ma
31/03/2020 13:00,13,64.7,ug/m3,156,Unhealthy,Valid,3,Ma
31/03/2020 14:00,14,48.3,ug/m3,133,Unhealthy for Sensitive Groups,Valid,3,Ma
31/03/2020 15:00,15,41.1,ug/m3,115,Unhealthy for Sensitive Groups,Valid,3,Ma
31/03/2020 16:00,16,38,ug/m3,107,Unhealthy for Sensitive Groups,Valid,3,Ma
31/03/2020 17:00,17,37.5,ug/m3,106,Unhealthy for Sensitive Groups,Valid,3,Ma
31/03/2020 18:00,18,44.2,ug/m3,122,Unhealthy for Sensitive Groups,Valid,3,Ma
31/03/2020 19:00,19,52.1,ug/m3,142,Unhealthy for Sensitive Groups,Valid,3,Ma
31/03/2020 20:00,20,69.5,ug/m3,158,Unhealthy,Valid,3,Ma
31/03/2020 21:00,21,76.2,ug/m3,162,Unhealthy,Valid,3,Ma
31/03/2020 22:00,22,82.6,ug/m3,165,Unhealthy,Valid,3,Ma
31/03/2020 23:00,23,90.8,ug/m3,169,Unhealthy,Valid,3,Ma
1/4/2020 0:00,0,88.4,ug/m3,168,Unhealthy,Valid,4,ap
1/4/2020 1:00,1,89.2,ug/m3,168,Unhealthy,Valid,4,ap
1/4/2020 2:00,2,87.6,ug/m3,168,Unhealthy,Valid,4,ap
1/4/2020 3:00,3,92.8,ug/m3,170,Unhealthy,Valid,4,ap
1/4/2020 4:00,4,92.4,ug/m3,170,Unhealthy,Valid,4,ap
1/4/2020 5:00,5,88.3,ug/m3,168,Unhealthy,Valid,4,ap
1/4/2020 6:00,6,96.6,ug/m3,172,Unhealthy,Valid,4,ap
1/4/2020 7:00,7,128.2,ug/m3,189,Unhealthy,Valid,4,ap
1/4/2020 8:00,8,154.6,ug/m3,205,Very Unhealthy,Valid,4,ap
1/4/2020 9:00,9,182.3,ug/m3,233,Very Unhealthy,Valid,4,ap
1/4/2020 10:00,10,180.1,ug/m3,230,Very Unhealthy,Valid,4,ap
1/4/2020 11:00,11,145,ug/m3,197,Unhealthy,Valid,4,ap
1/4/2020 12:00,12,94.5,ug/m3,171,Unhealthy,Valid,4,ap
1/4/2020 13:00,13,68.7,ug/m3,158,Unhealthy,Valid,4,ap
1/4/2020 14:00,14,53.8,ug/m3,146,Unhealthy for Sensitive Groups,Valid,4,ap
1/4/2020 15:00,15,50.9,ug/m3,139,Unhealthy for Sensitive Groups,Valid,4,ap
1/4/2020 16:00,16,50.9,ug/m3,139,Unhealthy for Sensitive Groups,Invalid,4,ap
1/4/2020 17:00,17,53.6,ug/m3,146,Unhealthy for Sensitive Groups,Valid,4,ap
1/4/2020 18:00,18,60.1,ug/m3,153,Unhealthy,Valid,4,ap
1/4/2020 19:00,19,136.3,ug/m3,193,Unhealthy,Valid,4,ap
1/4/2020 20:00,20,154.2,ug/m3,205,Very Unhealthy,Valid,4,ap
1/4/2020 21:00,21,150.5,ug/m3,201,Very Unhealthy,Valid,4,ap
1/4/2020 22:00,22,159.8,ug/m3,210,Very Unhealthy,Valid,4,ap
1/4/2020 23:00,23,169.9,ug/m3,220,Very Unhealthy,Valid,4,ap
2/4/2020 0:00,0,161.9,ug/m3,212,Very Unhealthy,Valid,4,ap
2/4/2020 1:00,1,124.4,ug/m3,187,Unhealthy,Valid,4,ap
2/4/2020 2:00,2,99.2,ug/m3,174,Unhealthy,Valid,4,ap
2/4/2020 3:00,3,81.1,ug/m3,164,Unhealthy,Valid,4,ap
2/4/2020 4:00,4,74.5,ug/m3,161,Unhealthy,Valid,4,ap
2/4/2020 5:00,5,66.7,ug/m3,157,Unhealthy,Valid,4,ap
2/4/2020 6:00,6,62.8,ug/m3,155,Unhealthy,Valid,4,ap
2/4/2020 7:00,7,63.4,ug/m3,155,Unhealthy,Valid,4,ap
2/4/2020 8:00,8,60.6,ug/m3,154,Unhealthy,Valid,4,ap
2/4/2020 9:00,9,61.3,ug/m3,154,Unhealthy,Valid,4,ap
2/4/2020 10:00,10,63.6,ug/m3,155,Unhealthy,Valid,4,ap
2/4/2020 11:00,11,59.8,ug/m3,153,Unhealthy,Valid,4,ap
2/4/2020 12:00,12,62.1,ug/m3,154,Unhealthy,Valid,4,ap
2/4/2020 13:00,13,60.8,ug/m3,154,Unhealthy,Valid,4,ap
2/4/2020 14:00,14,60.3,ug/m3,153,Unhealthy,Valid,4,ap
2/4/2020 15:00,15,58,ug/m3,152,Unhealthy,Valid,4,ap
2/4/2020 16:00,16,57.4,ug/m3,152,Unhealthy,Valid,4,ap
2/4/2020 17:00,17,56.4,ug/m3,151,Unhealthy,Valid,4,ap
2/4/2020 18:00,18,98.5,ug/m3,173,Unhealthy,Valid,4,ap
2/4/2020 19:00,19,71.7,ug/m3,159,Unhealthy,Valid,4,ap
2/4/2020 20:00,20,61.8,ug/m3,154,Unhealthy,Valid,4,ap
2/4/2020 21:00,21,58.9,ug/m3,153,Unhealthy,Valid,4,ap
2/4/2020 22:00,22,52.9,ug/m3,144,Unhealthy for Sensitive Groups,Valid,4,ap
2/4/2020 23:00,23,42.9,ug/m3,119,Unhealthy for Sensitive Groups,Valid,4,ap
3/4/2020 0:00,0,43.9,ug/m3,122,Unhealthy for Sensitive Groups,Valid,4,ap
3/4/2020 1:00,1,41.9,ug/m3,117,Unhealthy for Sensitive Groups,Valid,4,ap
3/4/2020 2:00,2,52.9,ug/m3,144,Unhealthy for Sensitive Groups,Valid,4,ap
3/4/2020 3:00,3,77,ug/m3,162,Unhealthy,Valid,4,ap
3/4/2020 4:00,4,73,ug/m3,160,Unhealthy,Valid,4,ap
3/4/2020 5:00,5,76.5,ug/m3,162,Unhealthy,Valid,4,ap
3/4/2020 6:00,6,115.2,ug/m3,182,Unhealthy,Valid,4,ap
3/4/2020 7:00,7,150.6,ug/m3,201,Very Unhealthy,Valid,4,ap
3/4/2020 8:00,8,130.3,ug/m3,190,Unhealthy,Valid,4,ap
3/4/2020 9:00,9,112.6,ug/m3,180,Unhealthy,Valid,4,ap
3/4/2020 10:00,10,100.8,ug/m3,174,Unhealthy,Valid,4,ap
3/4/2020 11:00,11,83.4,ug/m3,165,Unhealthy,Valid,4,ap
3/4/2020 12:00,12,74.7,ug/m3,161,Unhealthy,Valid,4,ap
3/4/2020 13:00,13,77.3,ug/m3,162,Unhealthy,Valid,4,ap
3/4/2020 14:00,14,81.1,ug/m3,164,Unhealthy,Valid,4,ap
3/4/2020 15:00,15,84.5,ug/m3,166,Unhealthy,Valid,4,ap
3/4/2020 16:00,16,92.2,ug/m3,170,Unhealthy,Valid,4,ap
3/4/2020 17:00,17,67.6,ug/m3,157,Unhealthy,Valid,4,ap
3/4/2020 18:00,18,52.3,ug/m3,142,Unhealthy for Sensitive Groups,Valid,4,ap
3/4/2020 19:00,19,54.6,ug/m3,148,Unhealthy for Sensitive Groups,Valid,4,ap
3/4/2020 20:00,20,53.3,ug/m3,145,Unhealthy for Sensitive Groups,Valid,4,ap
3/4/2020 21:00,21,50.6,ug/m3,138,Unhealthy for Sensitive Groups,Valid,4,ap
3/4/2020 22:00,22,74.3,ug/m3,161,Unhealthy,Valid,4,ap
3/4/2020 23:00,23,56.6,ug/m3,152,Unhealthy,Valid,4,ap
4/4/2020 0:00,0,44.3,ug/m3,123,Unhealthy for Sensitive Groups,Valid,4,ap
4/4/2020 1:00,1,62.1,ug/m3,154,Unhealthy,Valid,4,ap
4/4/2020 2:00,2,59,ug/m3,153,Unhealthy,Valid,4,ap
4/4/2020 3:00,3,74.5,ug/m3,161,Unhealthy,Valid,4,ap
4/4/2020 4:00,4,78.7,ug/m3,163,Unhealthy,Valid,4,ap
4/4/2020 5:00,5,90.8,ug/m3,169,Unhealthy,Valid,4,ap
